HALF.INNING,Outs.Inning,Runs.Inning,Team,Home,Pitcher,SP,R_SP,Estimate,League
ANA201305140 8 0,3,0,KCA,0,vargj001,1,0,-0.0045440949800716075,AL
ANA201305140 8 1,3,1,ANA,1,crowa001,2,1,-0.0010898316633820534,AL
ANA201305140 9 0,3,0,KCA,0,downs001,1,0,-0.0032622119675326695,AL
ANA201305150 1 0,3,0,KCA,0,enrib001,0,0,0.017064783681151063,AL
ANA201305150 1 1,3,0,ANA,1,daviw001,0,0,0.019525450709129834,AL
ANA201305150 2 0,3,1,KCA,0,enrib001,2,1,0.017064783681151063,AL
ANA201305150 2 1,3,0,ANA,1,daviw001,0,0,0.019525450709129834,AL
ANA201305150 3 0,3,7,KCA,0,enrib001,6,6,0.017064783681151063,AL
ANA201305150 3 1,3,1,ANA,1,daviw001,1,1,0.019525450709129834,AL
ANA201305150 4 0,3,0,KCA,0,rothm001,0,0,0.005594449509353996,AL
ANA201305150 4 1,3,1,ANA,1,daviw001,3,1,0.019525450709129834,AL
ANA201305150 5 0,3,0,KCA,0,rothm001,0,0,0.005594449509353996,AL
ANA201305150 5 1,3,0,ANA,1,daviw001,0,0,0.019525450709129834,AL
ANA201305150 6 0,3,0,KCA,0,richg002,2,0,0.0037866135787672627,AL
ANA201305150 6 1,3,2,ANA,1,daviw001,4,2,0.019525450709129834,AL
ANA201305150 7 0,3,1,KCA,0,richg002,1,1,0.0037866135787672627,AL
ANA201305150 7 1,3,0,ANA,1,herrk001,1,0,-0.002506458337962873,AL
ANA201305150 8 0,3,0,KCA,0,kohnm001,0,0,-0.006604311280898977,AL
ANA201305150 8 1,3,1,ANA,1,herrk001,1,0,-0.002506458337962873,AL
ANA201305150 9 0,3,0,KCA,0,coelr001,0,0,-0.00540774819721075,AL
ANA201305150 9 1,3,0,ANA,1,hollg001,0,0,-0.03285028394163251,AL
ANA201305160 1 0,3,0,CHA,0,willj003,0,0,0.01069668652017524,AL
ANA201305160 1 1,3,0,ANA,1,quinj001,0,0,-0.006293930092261561,AL
ANA201305160 2 0,3,0,CHA,0,willj003,0,0,0.01069668652017524,AL
ANA201305160 2 1,3,0,ANA,1,quinj001,0,0,-0.006293930092261561,AL
ANA201305160 3 0,3,0,CHA,0,willj003,0,0,0.01069668652017524,AL
ANA201305160 3 1,3,0,ANA,1,quinj001,1,0,-0.006293930092261561,AL
ANA201305160 4 0,3,1,CHA,0,willj003,1,0,0.01069668652017524,AL
ANA201305160 4 1,3,2,ANA,1,quinj001,0,0,-0.006293930092261561,AL
ANA201305160 5 0,3,1,CHA,0,willj003,2,1,0.01069668652017524,AL
ANA201305160 5 1,3,0,ANA,1,quinj001,1,0,-0.006293930092261561,AL
ANA201305160 6 0,3,0,CHA,0,willj003,0,0,0.01069668652017524,AL
ANA201305160 6 1,3,2,ANA,1,quinj001,2,1,-0.006293930092261561,AL
ANA201305160 7 0,3,0,CHA,0,willj003,2,0,0.01069668652017524,AL
ANA201305160 7 1,3,0,ANA,1,quinj001,0,0,-0.006293930092261561,AL
ANA201305160 8 0,3,3,CHA,0,delad001,5,3,-0.00902253975504481,AL
ANA201305160 8 1,3,0,ANA,1,craij001,1,0,-0.013946350485581018,AL
ANA201305160 9 0,3,0,CHA,0,coelr001,0,0,-0.00540774819721075,AL
ANA201305160 9 1,3,0,ANA,1,reeda001,0,0,-0.0035940647374014035,AL
ANA201305170 1 0,3,1,CHA,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201305170 1 1,3,0,ANA,1,salec001,1,0,-0.016246558987829944,AL
ANA201305170 2 0,3,0,CHA,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201305170 2 1,3,0,ANA,1,salec001,0,0,-0.016246558987829944,AL
ANA201305170 3 0,3,0,CHA,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201305170 3 1,3,0,ANA,1,salec001,0,0,-0.016246558987829944,AL
ANA201305170 4 0,3,0,CHA,0,wilsc004,1,0,-0.006506309110336861,AL
ANA201305170 4 1,3,0,ANA,1,salec001,1,0,-0.016246558987829944,AL
ANA201305170 5 0,3,0,CHA,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201305170 5 1,3,0,ANA,1,salec001,0,0,-0.016246558987829944,AL
ANA201305170 6 0,3,0,CHA,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201305170 6 1,3,0,ANA,1,salec001,0,0,-0.016246558987829944,AL
ANA201305170 7 0,3,1,CHA,0,wilsc004,2,1,-0.006506309110336861,AL
ANA201305170 7 1,3,0,ANA,1,salec001,0,0,-0.016246558987829944,AL
ANA201305170 8 0,3,0,CHA,0,richg002,0,0,0.0037866135787672627,AL
ANA201305170 8 1,3,0,ANA,1,salec001,0,0,-0.016246558987829944,AL
ANA201305170 9 0,3,1,CHA,0,richg002,0,0,0.0037866135787672627,AL
ANA201305170 9 1,3,0,ANA,1,reeda001,0,0,-0.0035940647374014035,AL
ANA201305180 1 0,3,0,CHA,0,blanj001,1,0,0.03329965631142517,AL
ANA201305180 1 1,3,0,ANA,1,santh001,0,0,-0.00538184601933949,AL
ANA201305180 2 0,3,0,CHA,0,blanj001,1,0,0.03329965631142517,AL
ANA201305180 2 1,3,0,ANA,1,santh001,0,0,-0.00538184601933949,AL
ANA201305180 3 0,3,0,CHA,0,blanj001,1,0,0.03329965631142517,AL
ANA201305180 3 1,3,0,ANA,1,santh001,2,0,-0.00538184601933949,AL
ANA201305180 4 0,3,4,CHA,0,blanj001,5,4,0.03329965631142517,AL
ANA201305180 4 1,3,3,ANA,1,santh001,4,2,-0.00538184601933949,AL
ANA201305180 5 0,3,0,CHA,0,blanj001,2,0,0.03329965631142517,AL
ANA201305180 5 1,3,2,ANA,1,jonen001,2,2,-0.003070662867549159,AL
ANA201305180 6 0,3,0,CHA,0,coelr001,0,0,-0.00540774819721075,AL
ANA201305180 6 1,3,0,ANA,1,jonen001,0,0,-0.003070662867549159,AL
ANA201305180 7 0,3,0,CHA,0,delad001,0,0,-0.00902253975504481,AL
ANA201305180 7 1,3,5,ANA,1,jonen001,3,2,-0.003070662867549159,AL
ANA201305180 8 0,3,5,CHA,0,richg002,3,3,0.0037866135787672627,AL
ANA201305180 8 1,3,2,ANA,1,veald001,4,2,0.004283797000760584,AL
ANA201305180 9 0,3,0,CHA,0,friee001,0,0,-0.010409523871388408,AL
ANA201305190 1 0,3,0,CHA,0,vargj001,0,0,-0.0045440949800716075,AL
ANA201305190 1 1,3,0,ANA,1,peavj001,0,0,-0.0014258046537453182,AL
ANA201305190 2 0,3,0,CHA,0,vargj001,0,0,-0.0045440949800716075,AL
ANA201305190 2 1,3,0,ANA,1,peavj001,0,0,-0.0014258046537453182,AL
ANA201305190 3 0,3,0,CHA,0,vargj001,0,0,-0.0045440949800716075,AL
ANA201305190 3 1,3,2,ANA,1,peavj001,1,1,-0.0014258046537453182,AL
ANA201305190 4 0,3,0,CHA,0,vargj001,0,0,-0.0045440949800716075,AL
ANA201305190 4 1,3,2,ANA,1,peavj001,4,2,-0.0014258046537453182,AL
ANA201305190 5 0,3,0,CHA,0,vargj001,1,0,-0.0045440949800716075,AL
ANA201305190 5 1,3,0,ANA,1,peavj001,0,0,-0.0014258046537453182,AL
ANA201305190 6 0,3,0,CHA,0,vargj001,0,0,-0.0045440949800716075,AL
ANA201305190 6 1,3,0,ANA,1,peavj001,0,0,-0.0014258046537453182,AL
ANA201305190 7 0,3,0,CHA,0,vargj001,1,0,-0.0045440949800716075,AL
ANA201305190 7 1,3,0,ANA,1,omogb001,0,0,0.018182418142630392,AL
ANA201305190 8 0,3,1,CHA,0,delad001,1,0,-0.00902253975504481,AL
ANA201305190 8 1,3,2,ANA,1,omogb001,2,1,0.018182418142630392,AL
ANA201305190 9 0,3,1,CHA,0,friee001,2,1,-0.010409523871388408,AL
ANA201305210 1 0,3,0,SEA,0,willj003,1,0,0.01069668652017524,AL
ANA201305210 1 1,3,3,ANA,1,haraa001,1,1,0.02157493272649748,AL
ANA201305210 2 0,3,0,SEA,0,willj003,0,0,0.01069668652017524,AL
ANA201305210 2 1,3,0,ANA,1,haraa001,0,0,0.02157493272649748,AL
ANA201305210 3 0,3,0,SEA,0,willj003,1,0,0.01069668652017524,AL
ANA201305210 3 1,3,0,ANA,1,haraa001,1,0,0.02157493272649748,AL
ANA201305210 4 0,3,0,SEA,0,willj003,0,0,0.01069668652017524,AL
ANA201305210 4 1,3,4,ANA,1,haraa001,4,3,0.02157493272649748,AL
ANA201305210 5 0,3,0,SEA,0,willj003,0,0,0.01069668652017524,AL
ANA201305210 5 1,3,0,ANA,1,farqd001,0,0,-9.758594619028138e-4,AL
ANA201305210 6 0,3,0,SEA,0,willj003,1,0,0.01069668652017524,AL
ANA201305210 6 1,3,4,ANA,1,farqd001,3,3,-9.758594619028138e-4,AL
ANA201305210 7 0,3,0,SEA,0,willj003,0,0,0.01069668652017524,AL
ANA201305210 7 1,3,0,ANA,1,luetl001,0,0,0.018965322929872387,AL
ANA201305210 8 0,3,0,SEA,0,willj003,0,0,0.01069668652017524,AL
ANA201305210 8 1,3,1,ANA,1,luetl001,0,0,0.018965322929872387,AL
ANA201305210 9 0,3,0,SEA,0,lowem002,0,0,0.01681576879237784,AL
ANA201305220 1 0,3,0,SEA,0,wilsc004,1,0,-0.006506309110336861,AL
ANA201305220 1 1,3,5,ANA,1,maurb001,5,5,0.02921287540576369,AL
ANA201305220 2 0,3,0,SEA,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201305220 2 1,3,1,ANA,1,maurb001,3,1,0.02921287540576369,AL
ANA201305220 3 0,3,0,SEA,0,wilsc004,1,0,-0.006506309110336861,AL
ANA201305220 3 1,3,1,ANA,1,maurb001,1,1,0.02921287540576369,AL
ANA201305220 4 0,3,0,SEA,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201305220 4 1,3,0,ANA,1,furbc001,0,0,3.3007819649122334e-4,AL
ANA201305220 5 0,3,0,SEA,0,wilsc004,1,0,-0.006506309110336861,AL
ANA201305220 5 1,3,0,ANA,1,furbc001,0,0,3.3007819649122334e-4,AL
ANA201305220 6 0,3,0,SEA,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201305220 6 1,3,0,ANA,1,furbc001,0,0,3.3007819649122334e-4,AL
ANA201305220 7 0,3,0,SEA,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201305220 7 1,3,0,ANA,1,mediy001,1,0,-0.006571997671422327,AL
ANA201305220 8 0,3,1,SEA,0,wilsc004,3,1,-0.006506309110336861,AL
ANA201305220 8 1,3,0,ANA,1,wilht001,0,0,4.2628664044538445e-6,AL
ANA201305220 9 0,3,0,SEA,0,delad001,2,0,-0.00902253975504481,AL
ANA201305290 1 0,3,0,LAN,0,weavj003,0,0,-0.014111705144080286,NL
ANA201305290 1 1,3,0,ANA,1,capuc001,2,0,0.009031402096734037,AL
ANA201305290 2 0,3,0,LAN,0,weavj003,0,0,-0.014111705144080286,NL
ANA201305290 2 1,3,1,ANA,1,capuc001,2,1,0.009031402096734037,AL
ANA201305290 3 0,3,0,LAN,0,weavj003,0,0,-0.014111705144080286,NL
ANA201305290 3 1,3,0,ANA,1,capuc001,0,0,0.009031402096734037,AL
ANA201305290 4 0,3,0,LAN,0,weavj003,0,0,-0.014111705144080286,NL
ANA201305290 4 1,3,0,ANA,1,capuc001,1,0,0.009031402096734037,AL
ANA201305290 5 0,3,1,LAN,0,weavj003,3,1,-0.014111705144080286,NL
ANA201305290 5 1,3,2,ANA,1,capuc001,0,0,0.009031402096734037,AL
ANA201305290 6 0,3,0,LAN,0,weavj003,0,0,-0.014111705144080286,NL
ANA201305290 6 1,3,0,ANA,1,capuc001,1,0,0.009031402096734037,AL
ANA201305290 7 0,3,0,LAN,0,jepsk001,0,0,0.010741072761718274,NL
ANA201305290 7 1,3,1,ANA,1,guerj002,1,1,0.00823369839600186,AL
ANA201305290 8 0,3,0,LAN,0,richg002,0,0,0.0037866135787672627,NL
ANA201305290 8 1,3,0,ANA,1,howej003,0,0,-0.029974829264934555,AL
ANA201305290 9 0,3,2,LAN,0,friee001,0,0,-0.010409523871388408,NL
ANA201305300 1 0,3,1,LAN,0,vargj001,1,1,-0.0045440949800716075,NL
ANA201305300 1 1,3,0,ANA,1,lillt001,0,0,0.0069368015522823165,AL
ANA201305300 2 0,3,0,LAN,0,vargj001,2,0,-0.0045440949800716075,NL
ANA201305300 2 1,3,1,ANA,1,lillt001,1,0,0.0069368015522823165,AL
ANA201305300 3 0,3,0,LAN,0,vargj001,0,0,-0.0045440949800716075,NL
ANA201305300 3 1,3,0,ANA,1,lillt001,0,0,0.0069368015522823165,AL
ANA201305300 4 0,3,0,LAN,0,vargj001,0,0,-0.0045440949800716075,NL
ANA201305300 4 1,3,1,ANA,1,lillt001,2,1,0.0069368015522823165,AL
ANA201305300 5 0,3,1,LAN,0,vargj001,0,0,-0.0045440949800716075,NL
ANA201305300 5 1,3,0,ANA,1,lillt001,0,0,0.0069368015522823165,AL
ANA201305300 6 0,3,0,LAN,0,vargj001,0,0,-0.0045440949800716075,NL
ANA201305300 6 1,3,1,ANA,1,lillt001,3,1,0.0069368015522823165,AL
ANA201305300 7 0,3,0,LAN,0,vargj001,0,0,-0.0045440949800716075,NL
ANA201305300 7 1,3,0,ANA,1,belir001,0,0,0.004581530522457165,AL
ANA201305300 8 0,3,0,LAN,0,richg002,0,0,0.0037866135787672627,NL
ANA201305300 8 1,3,0,ANA,1,jansk001,1,0,-0.030678621393385352,AL
ANA201305300 9 0,3,0,LAN,0,friee001,0,0,-0.010409523871388408,NL
ANA201305310 1 0,3,0,HOU,0,hanst001,0,0,0.01300705195859059,AL
ANA201305310 1 1,3,0,ANA,1,keucd001,0,0,0.017667181767860213,AL
ANA201305310 2 0,3,0,HOU,0,hanst001,1,0,0.01300705195859059,AL
ANA201305310 2 1,3,2,ANA,1,keucd001,3,2,0.017667181767860213,AL
ANA201305310 3 0,3,0,HOU,0,hanst001,0,0,0.01300705195859059,AL
ANA201305310 3 1,3,0,ANA,1,keucd001,0,0,0.017667181767860213,AL
ANA201305310 4 0,3,3,HOU,0,hanst001,3,2,0.01300705195859059,AL
ANA201305310 4 1,3,0,ANA,1,keucd001,0,0,0.017667181767860213,AL
ANA201305310 5 0,3,0,HOU,0,hanst001,0,0,0.01300705195859059,AL
ANA201305310 5 1,3,0,ANA,1,keucd001,1,0,0.017667181767860213,AL
ANA201305310 6 0,3,0,HOU,0,hanst001,0,0,0.01300705195859059,AL
ANA201305310 6 1,3,0,ANA,1,keucd001,0,0,0.017667181767860213,AL
ANA201305310 7 0,3,3,HOU,0,hanst001,5,3,0.01300705195859059,AL
ANA201305310 7 1,3,0,ANA,1,keucd001,0,0,0.017667181767860213,AL
ANA201305310 8 0,3,0,HOU,0,coelr001,0,0,-0.00540774819721075,AL
ANA201305310 8 1,3,1,ANA,1,clemp002,1,0,0.011410757643449562,AL
ANA201305310 9 0,3,0,HOU,0,kohnm001,0,0,-0.006604311280898977,AL
ANA201305310 9 1,3,0,ANA,1,veraj001,0,0,-0.010221899652568088,AL
ANA201306010 1 0,3,0,HOU,0,willj003,0,0,0.01069668652017524,AL
ANA201306010 1 1,3,0,ANA,1,norrb001,1,0,0.003272107845325194,AL
ANA201306010 2 0,3,0,HOU,0,willj003,1,0,0.01069668652017524,AL
ANA201306010 2 1,3,0,ANA,1,norrb001,1,0,0.003272107845325194,AL
ANA201306010 3 0,3,0,HOU,0,willj003,0,0,0.01069668652017524,AL
ANA201306010 3 1,3,0,ANA,1,norrb001,0,0,0.003272107845325194,AL
ANA201306010 4 0,3,0,HOU,0,willj003,0,0,0.01069668652017524,AL
ANA201306010 4 1,3,0,ANA,1,norrb001,0,0,0.003272107845325194,AL
ANA201306010 5 0,3,0,HOU,0,willj003,0,0,0.01069668652017524,AL
ANA201306010 5 1,3,0,ANA,1,norrb001,0,0,0.003272107845325194,AL
ANA201306010 6 0,3,0,HOU,0,willj003,0,0,0.01069668652017524,AL
ANA201306010 6 1,3,0,ANA,1,norrb001,3,0,0.003272107845325194,AL
ANA201306010 7 0,3,2,HOU,0,willj003,0,0,0.01069668652017524,AL
ANA201306010 7 1,3,0,ANA,1,cisnj001,1,0,0.009791412513477269,AL
ANA201306010 8 0,3,0,HOU,0,jepsk001,2,0,0.010741072761718274,AL
ANA201306010 8 1,3,0,ANA,1,cisnj001,0,0,0.009791412513477269,AL
ANA201306010 9 0,3,0,HOU,0,coelr001,0,0,-0.00540774819721075,AL
ANA201306010 9 1,3,0,ANA,1,veraj001,1,0,-0.010221899652568088,AL
ANA201306020 1 0,3,1,HOU,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201306020 1 1,3,0,ANA,1,lylej001,1,0,0.02781907196956543,AL
ANA201306020 2 0,3,0,HOU,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201306020 2 1,3,0,ANA,1,lylej001,0,0,0.02781907196956543,AL
ANA201306020 3 0,3,0,HOU,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201306020 3 1,3,1,ANA,1,lylej001,2,1,0.02781907196956543,AL
ANA201306020 4 0,3,0,HOU,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201306020 4 1,3,0,ANA,1,lylej001,0,0,0.02781907196956543,AL
ANA201306020 5 0,3,1,HOU,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201306020 5 1,3,0,ANA,1,lylej001,0,0,0.02781907196956543,AL
ANA201306020 6 0,3,1,HOU,0,wilsc004,2,1,-0.006506309110336861,AL
ANA201306020 6 1,3,1,ANA,1,lylej001,0,0,0.02781907196956543,AL
ANA201306020 7 0,3,0,HOU,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201306020 7 1,3,0,ANA,1,blact001,0,0,-7.594432084997577e-4,AL
ANA201306020 8 0,3,0,HOU,0,wilsc004,2,0,-0.006506309110336861,AL
ANA201306020 8 1,3,0,ANA,1,peacb001,1,0,0.010482778071679228,AL
ANA201306020 9 0,3,2,HOU,0,richg002,4,2,0.0037866135787672627,AL
ANA201306020 9 1,3,2,ANA,1,peacb001,0,0,0.010482778071679228,AL
ANA201306030 1 0,3,0,HOU,0,blanj001,0,0,0.03329965631142517,AL
ANA201306030 1 1,3,0,ANA,1,bedae001,1,0,0.007067232802702507,AL
ANA201306030 2 0,3,0,HOU,0,blanj001,0,0,0.03329965631142517,AL
ANA201306030 2 1,3,0,ANA,1,bedae001,0,0,0.007067232802702507,AL
ANA201306030 3 0,3,0,HOU,0,blanj001,1,0,0.03329965631142517,AL
ANA201306030 3 1,3,1,ANA,1,bedae001,1,1,0.007067232802702507,AL
ANA201306030 4 0,3,0,HOU,0,blanj001,0,0,0.03329965631142517,AL
ANA201306030 4 1,3,0,ANA,1,bedae001,0,0,0.007067232802702507,AL
ANA201306030 5 0,3,1,HOU,0,blanj001,0,0,0.03329965631142517,AL
ANA201306030 5 1,3,0,ANA,1,bedae001,0,0,0.007067232802702507,AL
ANA201306030 6 0,3,1,HOU,0,blanj001,1,1,0.03329965631142517,AL
ANA201306030 6 1,3,0,ANA,1,bedae001,1,0,0.007067232802702507,AL
ANA201306030 7 0,3,0,HOU,0,blanj001,0,0,0.03329965631142517,AL
ANA201306030 7 1,3,0,ANA,1,bedae001,0,0,0.007067232802702507,AL
ANA201306030 8 0,3,0,HOU,0,blanj001,0,0,0.03329965631142517,AL
ANA201306030 8 1,3,0,ANA,1,wrigw001,0,0,0.007713501922041133,AL
ANA201306030 9 0,3,0,HOU,0,jepsk001,0,0,0.010741072761718274,AL
ANA201306030 9 1,3,0,ANA,1,veraj001,1,0,-0.010221899652568088,AL
ANA201306040 1 0,3,1,CHN,0,weavj003,2,1,-0.014111705144080286,NL
ANA201306040 1 1,3,1,ANA,1,felds001,2,1,-0.005435617334385634,AL
ANA201306040 2 0,3,0,CHN,0,weavj003,0,0,-0.014111705144080286,NL
ANA201306040 2 1,3,0,ANA,1,felds001,1,0,-0.005435617334385634,AL
ANA201306040 3 0,3,2,CHN,0,weavj003,3,2,-0.014111705144080286,NL
ANA201306040 3 1,3,0,ANA,1,felds001,0,0,-0.005435617334385634,AL
ANA201306040 4 0,3,0,CHN,0,weavj003,0,0,-0.014111705144080286,NL
ANA201306040 4 1,3,0,ANA,1,felds001,0,0,-0.005435617334385634,AL
ANA201306040 5 0,3,0,CHN,0,weavj003,1,0,-0.014111705144080286,NL
ANA201306040 5 1,3,0,ANA,1,felds001,0,0,-0.005435617334385634,AL
ANA201306040 6 0,3,0,CHN,0,weavj003,0,0,-0.014111705144080286,NL
ANA201306040 6 1,3,0,ANA,1,felds001,0,0,-0.005435617334385634,AL
ANA201306040 7 0,3,0,CHN,0,downs001,0,0,-0.0032622119675326695,NL
ANA201306040 7 1,3,1,ANA,1,felds001,2,1,-0.005435617334385634,AL
ANA201306040 8 0,3,0,CHN,0,coelr001,0,0,-0.00540774819721075,NL
ANA201306040 8 1,3,2,ANA,1,villc001,1,1,-0.006742663151379998,AL
ANA201306040 9 0,3,0,CHN,0,friee001,1,0,-0.010409523871388408,NL
ANA201306050 1 0,3,0,CHN,0,vargj001,0,0,-0.0045440949800716075,NL
ANA201306050 1 1,3,0,ANA,1,garzm001,1,0,-0.0021545188196580214,AL
ANA201306050 10 0,3,3,CHN,0,coelr001,3,2,-0.00540774819721075,NL
ANA201306050 10 1,3,1,ANA,1,gregk001,1,0,-0.003568711382279761,AL
ANA201306050 2 0,3,0,CHN,0,vargj001,1,0,-0.0045440949800716075,NL
ANA201306050 2 1,3,2,ANA,1,garzm001,1,1,-0.0021545188196580214,AL
ANA201306050 3 0,3,1,CHN,0,vargj001,2,1,-0.0045440949800716075,NL
ANA201306050 3 1,3,0,ANA,1,garzm001,0,0,-0.0021545188196580214,AL
ANA201306050 4 0,3,0,CHN,0,vargj001,0,0,-0.0045440949800716075,NL
ANA201306050 4 1,3,2,ANA,1,garzm001,3,2,-0.0021545188196580214,AL
ANA201306050 5 0,3,3,CHN,0,vargj001,3,1,-0.0045440949800716075,NL
ANA201306050 5 1,3,0,ANA,1,garzm001,0,0,-0.0021545188196580214,AL
ANA201306050 6 0,3,1,CHN,0,vargj001,2,1,-0.0045440949800716075,NL
ANA201306050 6 1,3,0,ANA,1,garzm001,0,0,-0.0021545188196580214,AL
ANA201306050 7 0,3,0,CHN,0,richg002,0,0,0.0037866135787672627,NL
ANA201306050 7 1,3,0,ANA,1,garzm001,1,0,-0.0021545188196580214,AL
ANA201306050 8 0,3,0,CHN,0,jepsk001,0,0,0.010741072761718274,NL
ANA201306050 8 1,3,1,ANA,1,russj003,0,0,3.7251073432957886e-4,AL
ANA201306050 9 0,3,0,CHN,0,friee001,1,0,-0.010409523871388408,NL
ANA201306050 9 1,3,0,ANA,1,rondh001,1,0,0.007006761535230286,AL
ANA201306140 1 0,3,0,NYA,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201306140 1 1,3,1,ANA,1,petta001,3,1,-0.002807967369738959,AL
ANA201306140 2 0,3,0,NYA,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201306140 2 1,3,0,ANA,1,petta001,0,0,-0.002807967369738959,AL
ANA201306140 3 0,3,0,NYA,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201306140 3 1,3,0,ANA,1,petta001,0,0,-0.002807967369738959,AL
ANA201306140 4 0,3,2,NYA,0,wilsc004,4,2,-0.006506309110336861,AL
ANA201306140 4 1,3,1,ANA,1,petta001,2,1,-0.002807967369738959,AL
ANA201306140 5 0,3,0,NYA,0,wilsc004,1,0,-0.006506309110336861,AL
ANA201306140 5 1,3,0,ANA,1,petta001,0,0,-0.002807967369738959,AL
ANA201306140 6 0,3,0,NYA,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201306140 6 1,3,1,ANA,1,petta001,3,1,-0.002807967369738959,AL
ANA201306140 7 0,3,0,NYA,0,wilsc004,0,0,-0.006506309110336861,AL
ANA201306140 7 1,3,1,ANA,1,petta001,2,1,-0.002807967369738959,AL
ANA201306140 8 0,3,0,NYA,0,jepsk001,1,0,0.010741072761718274,AL
ANA201306140 8 1,3,1,ANA,1,bootc001,4,1,0.0011323578573928376,AL
ANA201306140 9 0,3,0,NYA,0,friee001,0,0,-0.010409523871388408,AL
ANA201306150 1 0,3,0,NYA,0,hanst001,0,0,0.01300705195859059,AL
ANA201306150 1 1,3,0,ANA,1,pheld001,1,0,0.008666968611885418,AL
ANA201306150 2 0,3,0,NYA,0,hanst001,0,0,0.01300705195859059,AL
ANA201306150 2 1,3,1,ANA,1,pheld001,0,0,0.008666968611885418,AL
ANA201306150 3 0,3,2,NYA,0,hanst001,2,1,0.01300705195859059,AL
ANA201306150 3 1,3,1,ANA,1,pheld001,1,1,0.008666968611885418,AL
ANA201306150 4 0,3,0,NYA,0,hanst001,1,0,0.01300705195859059,AL
ANA201306150 4 1,3,0,ANA,1,pheld001,2,0,0.008666968611885418,AL
ANA201306150 5 0,3,0,NYA,0,hanst001,1,0,0.01300705195859059,AL
ANA201306150 5 1,3,0,ANA,1,pheld001,0,0,0.008666968611885418,AL
ANA201306150 6 0,3,0,NYA,0,hanst001,0,0,0.01300705195859059,AL
ANA201306150 6 1,3,1,ANA,1,pheld001,2,1,0.008666968611885418,AL
ANA201306150 7 0,3,0,NYA,0,hanst001,1,0,0.01300705195859059,AL
ANA201306150 7 1,3,2,ANA,1,pheld001,4,2,0.008666968611885418,AL
ANA201306150 8 0,3,0,NYA,0,jepsk001,0,0,0.010741072761718274,AL
ANA201306150 8 1,3,1,ANA,1,chamj002,2,1,0.014293027130530636,AL
ANA201306150 9 0,3,0,NYA,0,friee001,0,0,-0.010409523871388408,AL
ANA201306160 1 0,3,0,NYA,0,weavj003,2,0,-0.014111705144080286,AL
ANA201306160 1 1,3,0,ANA,1,sabac001,1,0,0.015752870033763577,AL
ANA201306160 2 0,3,0,NYA,0,weavj003,0,0,-0.014111705144080286,AL
ANA201306160 2 1,3,0,ANA,1,sabac001,0,0,0.015752870033763577,AL
ANA201306160 3 0,3,5,NYA,0,weavj003,4,3,-0.014111705144080286,AL
ANA201306160 3 1,3,0,ANA,1,sabac001,0,0,0.015752870033763577,AL
ANA201306160 4 0,3,0,NYA,0,weavj003,0,0,-0.014111705144080286,AL
ANA201306160 4 1,3,0,ANA,1,sabac001,0,0,0.015752870033763577,AL
ANA201306160 5 0,3,0,NYA,0,weavj003,1,0,-0.014111705144080286,AL
ANA201306160 5 1,3,0,ANA,1,sabac001,1,0,0.015752870033763577,AL
ANA201306160 6 0,3,0,NYA,0,weavj003,1,0,-0.014111705144080286,AL
ANA201306160 6 1,3,0,ANA,1,sabac001,0,0,0.015752870033763577,AL
ANA201306160 7 0,3,0,NYA,0,willj003,0,0,0.01069668652017524,AL
ANA201306160 7 1,3,0,ANA,1,sabac001,0,0,0.015752870033763577,AL
ANA201306160 8 0,3,1,NYA,0,willj003,1,1,0.01069668652017524,AL
ANA201306160 8 1,3,0,ANA,1,sabac001,0,0,0.015752870033763577,AL
ANA201306160 9 0,3,0,NYA,0,willj003,0,0,0.01069668652017524,AL
ANA201306160 9 1,3,5,ANA,1,sabac001,7,5,0.015752870033763577,AL
ANA201306170 1 0,3,0,SEA,0,vargj001,0,0,-0.0045440949800716075,AL
ANA201306170 1 1,3,1,ANA,1,haraa001,3,1,0.02157493272649748,AL
ANA201306170 2 0,3,0,SEA,0,vargj001,0,0,-0.0045440949800716075,AL
ANA201306170 2 1,3,3,ANA,1,haraa001,2,1,0.02157493272649748,AL
ANA201306170 3 0,3,2,SEA,0,vargj001,0,0,-0.0045440949800716075,AL
ANA201306170 3 1,3,0,ANA,1,haraa001,0,0,0.02157493272649748,AL
ANA201306170 4 0,3,0,SEA,0,vargj001,0,0,-0.0045440949800716075,AL
