GAME_ID,PARK_ID,TEMP_PARK_CT,HR
DET201209260,DET05,63,3
DET201209270,DET05,59,1
HOU201204060,HOU03,79,3
HOU201204070,HOU03,80,3
HOU201204080,HOU03,72,1
HOU201204090,HOU03,79,1
HOU201204100,HOU03,78,2
HOU201204110,HOU03,81,2
HOU201204200,HOU03,73,1
HOU201204210,HOU03,73,2
HOU201204220,HOU03,75,2
HOU201204300,HOU03,80,1
HOU201205010,HOU03,80,2
HOU201205020,HOU03,72,2
HOU201205040,HOU03,84,1
HOU201205050,HOU03,87,2
HOU201205060,HOU03,72,3
HOU201205070,HOU03,72,3
HOU201205080,HOU03,72,2
HOU201205090,HOU03,81,1
HOU201205160,HOU03,73,2
HOU201205170,HOU03,73,1
HOU201205180,HOU03,73,1
HOU201205190,HOU03,73,4
HOU201205200,HOU03,73,2
HOU201205210,HOU03,73,3
HOU201205220,HOU03,73,2
HOU201205230,HOU03,73,1
HOU201206010,HOU03,73,1
HOU201206020,HOU03,73,5
HOU201206030,HOU03,73,2
HOU201206050,HOU03,73,4
HOU201206060,HOU03,73,2
HOU201206070,HOU03,73,5
HOU201206180,HOU03,73,3
HOU201206190,HOU03,73,1
HOU201206200,HOU03,73,0
HOU201206220,HOU03,73,0
HOU201206230,HOU03,73,4
HOU201206240,HOU03,73,2
HOU201206250,HOU03,73,4
HOU201206260,HOU03,73,3
HOU201206270,HOU03,73,1
HOU201206280,HOU03,73,3
HOU201207060,HOU03,73,4
HOU201207070,HOU03,73,1
HOU201207080,HOU03,73,1
HOU201207230,HOU03,73,0
HOU201207240,HOU03,73,2
HOU201207250,HOU03,73,0
HOU201207260,HOU03,73,5
HOU201207270,HOU03,73,4
HOU201207280,HOU03,73,2
HOU201207290,HOU03,73,2
HOU201208060,HOU03,73,1
HOU201208070,HOU03,73,2
HOU201208080,HOU03,73,1
HOU201208090,HOU03,73,2
HOU201208100,HOU03,73,1
HOU201208110,HOU03,73,1
HOU201208120,HOU03,73,1
HOU201208170,HOU03,73,0
HOU201208180,HOU03,73,5
HOU201208190,HOU03,73,2
HOU201208280,HOU03,73,2
HOU201208290,HOU03,73,1
HOU201208300,HOU03,73,2
HOU201208310,HOU03,73,4
HOU201209010,HOU03,73,1
HOU201209020,HOU03,73,2
HOU201209100,HOU03,83,0
HOU201209110,HOU03,73,0
HOU201209120,HOU03,73,1
HOU201209130,HOU03,73,1
HOU201209140,HOU03,73,4
HOU201209150,HOU03,73,1
HOU201209160,HOU03,73,2
HOU201209210,HOU03,84,4
HOU201209220,HOU03,73,2
HOU201209230,HOU03,73,1
HOU201209240,HOU03,73,2
HOU201209250,HOU03,73,0
HOU201209260,HOU03,73,1
KCA201204130,KAN06,66,1
KCA201204140,KAN06,72,3
KCA201204150,KAN06,72,4
KCA201204160,KAN06,64,2
KCA201204170,KAN06,69,0
KCA201204180,KAN06,76,1
KCA201204200,KAN06,59,1
KCA201204210,KAN06,68,5
KCA201204220,KAN06,58,0
KCA201204230,KAN06,65,3
KCA201205030,KAN06,83,1
KCA201205040,KAN06,85,2
KCA201205050,KAN06,87,1
KCA201205060,KAN06,72,4
KCA201205070,KAN06,71,4
KCA201205080,KAN06,73,1
KCA201205090,KAN06,69,0
KCA201205160,KAN06,77,2
KCA201205170,KAN06,81,1
KCA201205180,KAN06,84,1
KCA201205190,KAN06,85,2
KCA201205200,KAN06,72,0
KCA201206010,KAN06,63,0
KCA201206020,KAN06,76,0
KCA201206030,KAN06,69,1
KCA201206040,KAN06,90,4
KCA201206050,KAN06,83,0
KCA201206060,KAN06,81,1
KCA201206120,KAN06,81,1
KCA201206130,KAN06,86,0
KCA201206140,KAN06,87,3
KCA201206220,KAN06,85,1
KCA201206230,KAN06,77,1
KCA201206240,KAN06,96,6
KCA201206250,KAN06,89,1
KCA201206260,KAN06,93,3
KCA201206270,KAN06,97,3
KCA201207130,KAN06,88,5
KCA201207140,KAN06,97,3
KCA201207150,KAN06,94,1
KCA201207160,KAN06,95,5
KCA201207170,KAN06,98,3
KCA201207180,KAN06,103,4
KCA201207190,KAN06,98,1
KCA201207200,KAN06,93,1
KCA201207210,KAN06,99,0
KCA201207220,KAN06,98,4
KCA201207310,KAN06,100,0
KCA201208010,KAN06,99,1
KCA201208020,KAN06,94,3
KCA201208030,KAN06,93,1
KCA201208040,KAN06,91,0
KCA201208050,KAN06,87,2
KCA201208140,KAN06,72,0
KCA201208150,KAN06,93,1
KCA201208160,KAN06,73,2
KCA201208170,KAN06,82,3
KCA201208180,KAN06,81,4
KCA201208190,KAN06,80,0
KCA201208280,KAN06,94,2
KCA201208290,KAN06,96,0
KCA201208300,KAN06,97,1
KCA201209011,KAN06,77,0
KCA201209012,KAN06,77,2
KCA201209020,KAN06,86,1
KCA201209030,KAN06,90,5
KCA201209040,KAN06,92,3
KCA201209050,KAN06,91,2
KCA201209060,KAN06,90,4
KCA201209140,KAN06,68,4
KCA201209150,KAN06,70,3
KCA201209160,KAN06,70,2
KCA201209180,KAN06,68,3
KCA201209190,KAN06,79,0
KCA201209200,KAN06,73,0
KCA201209210,KAN06,75,0
KCA201209220,KAN06,66,1
KCA201209230,KAN06,65,3
KCA201210010,KAN06,71,3
KCA201210020,KAN06,74,2
KCA201210030,KAN06,72,0
LAN201204100,LOS03,67,1
LAN201204110,LOS03,58,1
LAN201204120,LOS03,57,1
LAN201204130,LOS03,54,3
LAN201204140,LOS03,57,3
LAN201204150,LOS03,65,1
LAN201204230,LOS03,60,2
LAN201204240,LOS03,63,2
LAN201204250,LOS03,64,1
LAN201204270,LOS03,66,2
LAN201204280,LOS03,71,2
LAN201204290,LOS03,74,0
LAN201205070,LOS03,67,0
LAN201205080,LOS03,75,1
LAN201205090,LOS03,71,0
LAN201205110,LOS03,65,4
LAN201205120,LOS03,65,1
LAN201205130,LOS03,70,1
LAN201205140,LOS03,67,2
LAN201205150,LOS03,70,1
LAN201205180,LOS03,64,2
LAN201205190,LOS03,67,1
LAN201205200,LOS03,77,1
LAN201205250,LOS03,59,1
LAN201205260,LOS03,61,1
LAN201205270,LOS03,70,1
LAN201205280,LOS03,73,1
LAN201205290,LOS03,74,1
LAN201205300,LOS03,69,0
LAN201205310,LOS03,70,2
LAN201206110,LOS03,68,1
LAN201206120,LOS03,66,1
LAN201206130,LOS03,67,2
LAN201206150,LOS03,67,3
LAN201206160,LOS03,68,0
LAN201206170,LOS03,74,0
LAN201206280,LOS03,75,1
LAN201206290,LOS03,72,1
LAN201206300,LOS03,78,1
LAN201207010,LOS03,75,0
LAN201207020,LOS03,70,1
LAN201207030,LOS03,70,0
LAN201207040,LOS03,70,1
LAN201207130,LOS03,76,1
LAN201207140,LOS03,75,3
LAN201207150,LOS03,77,1
LAN201207160,LOS03,67,2
LAN201207170,LOS03,70,0
LAN201207180,LOS03,80,2
LAN201207300,LOS03,73,2
LAN201207310,LOS03,75,3
LAN201208010,LOS03,79,2
LAN201208030,LOS03,73,2
LAN201208040,LOS03,73,1
LAN201208050,LOS03,83,2
LAN201208060,LOS03,79,0
LAN201208070,LOS03,80,0
LAN201208080,LOS03,84,2
LAN201208200,LOS03,80,1
LAN201208210,LOS03,75,0
LAN201208220,LOS03,75,1
LAN201208240,LOS03,71,5
LAN201208250,LOS03,70,4
LAN201208260,LOS03,81,4
LAN201208300,LOS03,80,1
LAN201208310,LOS03,77,1
LAN201209010,LOS03,81,3
LAN201209020,LOS03,89,3
LAN201209030,LOS03,84,3
LAN201209040,LOS03,78,3
LAN201209050,LOS03,77,0
LAN201209130,LOS03,80,0
LAN201209140,LOS03,85,5
LAN201209150,LOS03,95,2
LAN201209160,LOS03,86,1
LAN201209280,LOS03,77,2
LAN201209290,LOS03,84,2
LAN201209300,LOS03,95,4
LAN201210010,LOS03,86,1
LAN201210020,LOS03,83,3
LAN201210030,LOS03,82,2
MIA201204040,MIA02,79,0
MIA201204130,MIA02,72,1
MIA201204140,MIA02,75,0
MIA201204150,MIA02,72,2
MIA201204170,MIA02,76,1
MIA201204180,MIA02,77,2
MIA201204190,MIA02,75,0
MIA201204270,MIA02,75,1
MIA201204280,MIA02,75,1
MIA201204290,MIA02,71,1
MIA201204300,MIA02,71,4
MIA201205110,MIA02,78,2
MIA201205120,MIA02,77,1
MIA201205130,MIA02,75,2
MIA201205140,MIA02,76,2
MIA201205150,MIA02,75,1
MIA201205210,MIA02,76,2
MIA201205220,MIA02,74,0
MIA201205230,MIA02,76,1
MIA201205240,MIA02,74,1
MIA201205250,MIA02,79,3
MIA201205260,MIA02,76,0
MIA201205270,MIA02,77,1
MIA201205280,MIA02,78,3
MIA201205290,MIA02,75,1
MIA201205300,MIA02,76,1
MIA201206050,MIA02,79,2
MIA201206060,MIA02,78,0
MIA201206070,MIA02,86,6
MIA201206080,MIA02,76,1
MIA201206090,MIA02,70,3
MIA201206100,MIA02,79,2
MIA201206110,MIA02,79,0
MIA201206120,MIA02,79,1
MIA201206130,MIA02,82,2
MIA201206220,MIA02,73,4
MIA201206230,MIA02,76,2
MIA201206240,MIA02,73,2
MIA201206250,MIA02,76,1
MIA201206260,MIA02,76,2
MIA201206270,MIA02,76,3
MIA201206290,MIA02,76,1
MIA201206300,MIA02,77,2
MIA201207010,MIA02,78,2
MIA201207130,MIA02,76,1
MIA201207140,MIA02,76,0
MIA201207150,MIA02,75,0
MIA201207160,MIA02,76,2
MIA201207230,MIA02,77,1
MIA201207240,MIA02,80,1
MIA201207250,MIA02,77,3
MIA201207270,MIA02,80,0
MIA201207280,MIA02,76,2
MIA201207290,MIA02,79,1
MIA201208100,MIA02,76,2
MIA201208110,MIA02,76,0
MIA201208120,MIA02,81,0
MIA201208130,MIA02,79,0
MIA201208140,MIA02,80,1
MIA201208150,MIA02,81,2
MIA201208280,MIA02,79,1
MIA201208290,MIA02,76,3
MIA201208310,MIA02,78,1
MIA201209010,MIA02,76,0
MIA201209020,MIA02,78,1
MIA201209030,MIA02,77,1
MIA201209040,MIA02,76,4
MIA201209050,MIA02,77,3
MIA201209060,MIA02,72,0
MIA201209140,MIA02,80,1
MIA201209150,MIA02,76,2
MIA201209160,MIA02,76,0
MIA201209170,MIA02,76,1
MIA201209180,MIA02,86,1
MIA201209190,MIA02,80,0
MIA201209280,MIA02,77,1
MIA201209290,MIA02,76,1
MIA201209300,MIA02,80,0
MIA201210010,MIA02,74,1
MIA201210020,MIA02,76,2
MIA201210030,MIA02,80,3
MIL201204060,MIL06,65,5
MIL201204070,MIL06,70,3
MIL201204080,MIL06,70,4
MIL201204170,MIL06,63,2
MIL201204180,MIL06,68,1
MIL201204190,MIL06,66,1
MIL201204200,MIL06,64,2
MIL201204210,MIL06,64,4
MIL201204220,MIL06,70,0
MIL201204230,MIL06,66,2
MIL201204240,MIL06,67,5
MIL201204250,MIL06,70,3
MIL201205070,MIL06,67,3
MIL201205080,MIL06,67,2
MIL201205090,MIL06,67,1
MIL201205110,MIL06,75,2
MIL201205120,MIL06,59,1
MIL201205130,MIL06,64,2
MIL201205180,MIL06,77,2
MIL201205190,MIL06,84,2
MIL201205200,MIL06,86,3
MIL201205210,MIL06,65,3
MIL201205220,MIL06,71,2
MIL201205230,MIL06,67,1
MIL201206010,MIL06,66,2
MIL201206020,MIL06,74,2
MIL201206030,MIL06,76,7
MIL201206050,MIL06,67,3
MIL201206060,MIL06,72,1
MIL201206070,MIL06,75,3
MIL201206080,MIL06,86,6
MIL201206090,MIL06,87,0
MIL201206100,MIL06,87,3
MIL201206180,MIL06,90,4
MIL201206190,MIL06,94,7
MIL201206200,MIL06,89,5
MIL201206290,MIL06,86,2
MIL201206300,MIL06,87,5
MIL201207010,MIL06,82,1
MIL201207020,MIL06,89,2
MIL201207030,MIL06,94,8
MIL201207040,MIL06,100,3
MIL201207050,MIL06,101,1
MIL201207130,MIL06,83,6
MIL201207140,MIL06,87,2
MIL201207150,MIL06,85,1
MIL201207160,MIL06,95,1
MIL201207170,MIL06,85,1
MIL201207180,MIL06,81,2
MIL201207260,MIL06,77,2
MIL201207270,MIL06,74,2
MIL201207280,MIL06,76,3
MIL201207290,MIL06,81,7
MIL201207300,MIL06,90,3
MIL201207310,MIL06,79,3
MIL201208010,MIL06,85,6
MIL201208060,MIL06,85,4
MIL201208070,MIL06,84,1
MIL201208080,MIL06,79,2
MIL201208160,MIL06,75,4
MIL201208170,MIL06,72,1
MIL201208180,MIL06,73,4
MIL201208190,MIL06,73,1
MIL201208200,MIL06,75,4
MIL201208210,MIL06,76,0
MIL201208220,MIL06,78,3
MIL201208310,MIL06,77,3
MIL201209010,MIL06,71,2
MIL201209020,MIL06,76,8
MIL201209100,MIL06,71,0
MIL201209110,MIL06,79,2
MIL201209120,MIL06,80,2
MIL201209140,MIL06,70,2
MIL201209150,MIL06,74,2
MIL201209160,MIL06,73,3
MIL201209280,MIL06,67,5
MIL201209290,MIL06,70,6
MIL201209300,MIL06,70,4
MIL201210010,MIL06,68,4
MIL201210020,MIL06,70,1
MIL201210030,MIL06,68,2
MIN201204090,MIN04,45,1
MIN201204110,MIN04,50,2
MIN201204120,MIN04,56,4
MIN201204130,MIN04,49,1
MIN201204140,MIN04,65,1
MIN201204150,MIN04,62,3
MIN201204230,MIN04,62,4
MIN201204240,MIN04,71,2
MIN201204250,MIN04,71,1
MIN201204270,MIN04,53,3
MIN201204290,MIN04,55,1
MIN201205070,MIN04,65,1
MIN201205080,MIN04,52,1
MIN201205090,MIN04,65,1
MIN201205100,MIN04,73,1
MIN201205110,MIN04,51,4
MIN201205120,MIN04,69,1
MIN201205130,MIN04,71,1
MIN201205140,MIN04,84,2
MIN201205150,MIN04,72,3
MIN201205250,MIN04,66,0
MIN201205260,MIN04,61,2
MIN201205270,MIN04,85,1
MIN201205280,MIN04,74,3
MIN201205290,MIN04,62,1
MIN201205300,MIN04,58,1
MIN201206080,MIN04,89,5
MIN201206090,MIN04,86,2
MIN201206100,MIN04,88,0
MIN201206120,MIN04,68,3
MIN201206130,MIN04,76,4
MIN201206140,MIN04,67,3
MIN201206150,MIN04,78,4
MIN201206160,MIN04,74,4
MIN201206170,MIN04,79,1
MIN201206250,MIN04,76,0
MIN201206260,MIN04,81,1
MIN201206270,MIN04,83,4
MIN201206290,MIN04,88,1
MIN201206301,MIN04,85,1
MIN201206302,MIN04,91,4
MIN201207010,MIN04,91,4
MIN201207130,MIN04,68,3
MIN201207140,MIN04,90,6
MIN201207150,MIN04,89,4
MIN201207160,MIN04,97,3
MIN201207170,MIN04,90,1
MIN201207180,MIN04,76,2
MIN201207190,MIN04,75,1
MIN201207270,MIN04,77,2
MIN201207280,MIN04,82,2
MIN201207290,MIN04,72,1
MIN201207300,MIN04,85,1
MIN201207310,MIN04,77,1
MIN201208010,MIN04,81,1
MIN201208100,MIN04,76,2
MIN201208110,MIN04,77,4
MIN201208120,MIN04,68,3
MIN201208130,MIN04,80,2
MIN201208140,MIN04,75,2
MIN201208150,MIN04,72,2
MIN201208270,MIN04,84,1
MIN201208280,MIN04,83,1
MIN201208290,MIN04,91,2
MIN201208300,MIN04,85,1
MIN201209070,MIN04,64,1
MIN201209080,MIN04,70,0
MIN201209090,MIN04,71,3
MIN201209100,MIN04,80,2
MIN201209110,MIN04,93,1
MIN201209120,MIN04,58,1
MIN201209130,MIN04,73,2
MIN201209140,MIN04,74,1
MIN201209150,MIN04,71,2
MIN201209160,MIN04,73,3
MIN201209240,MIN04,75,5
MIN201209250,MIN04,64,3
MIN201209260,MIN04,59,1
MIN201209280,MIN04,74,2
MIN201209290,MIN04,80,4
MIN201209300,MIN04,70,1
NYA201204130,NYC21,59,2
NYA201204140,NYC21,68,3
NYA201204150,NYC21,74,4
NYA201204160,NYC21,77,3
NYA201204170,NYC21,73,2
NYA201204180,NYC21,58,4
NYA201204190,NYC21,60,5
NYA201204270,NYC21,47,2
NYA201204280,NYC21,58,5
NYA201204290,NYC21,57,3
NYA201204300,NYC21,52,1
NYA201205010,NYC21,66,3
NYA201205020,NYC21,53,2
NYA201205080,NYC21,61,5
NYA201205090,NYC21,66,1
NYA201205100,NYC21,61,2
NYA201205110,NYC21,68,4
NYA201205120,NYC21,77,3
NYA201205130,NYC21,79,2
NYA201205180,NYC21,66,2
NYA201205190,NYC21,74,3
NYA201205200,NYC21,72,3
NYA201205210,NYC21,61,2
NYA201205220,NYC21,67,2
NYA201205230,NYC21,71,5
NYA201206050,NYC21,62,1
NYA201206060,NYC21,68,2
NYA201206070,NYC21,70,1
NYA201206080,NYC21,77,4
NYA201206090,NYC21,75,4
NYA201206100,NYC21,81,2
NYA201206180,NYC21,67,2
NYA201206190,NYC21,72,0
NYA201206200,NYC21,94,9
NYA201206250,NYC21,64,3
NYA201206260,NYC21,72,2
NYA201206270,NYC21,78,1
NYA201206280,NYC21,88,3
NYA201206290,NYC21,95,5
NYA201206300,NYC21,93,3
NYA201207010,NYC21,95,2
NYA201207130,NYC21,81,4
NYA201207140,NYC21,85,2
NYA201207150,NYC21,87,8
NYA201207160,NYC21,89,3
NYA201207170,NYC21,95,1
NYA201207180,NYC21,94,1
NYA201207270,NYC21,86,6
NYA201207280,NYC21,69,4
NYA201207290,NYC21,76,1
NYA201207300,NYC21,77,4
NYA201207310,NYC21,76,3
NYA201208010,NYC21,80,3
NYA201208030,NYC21,84,3
NYA201208040,NYC21,91,0
NYA201208050,NYC21,89,1
NYA201208130,NYC21,84,3
NYA201208140,NYC21,78,2
NYA201208150,NYC21,71,2
NYA201208160,NYC21,82,1
NYA201208170,NYC21,78,6
NYA201208180,NYC21,78,2
NYA201208190,NYC21,72,3
NYA201208270,NYC21,78,7
NYA201208280,NYC21,83,1
NYA201208290,NYC21,76,1
NYA201208310,NYC21,87,4
NYA201209010,NYC21,88,2
NYA201209020,NYC21,80,3
NYA201209140,NYC21,71,3
NYA201209150,NYC21,72,3
NYA201209160,NYC21,72,2
NYA201209191,NYC21,67,0
NYA201209192,NYC21,67,0
NYA201209200,NYC21,65,4
NYA201209210,NYC21,68,2
NYA201209220,NYC21,75,7
NYA201209230,NYC21,67,2
NYA201210010,NYC21,71,5
NYA201210020,NYC21,62,2
NYA201210030,NYC21,69,4
NYN201204050,NYC20,53,0
NYN201204070,NYC20,55,4
NYN201204080,NYC20,59,1
NYN201204090,NYC20,61,1
NYN201204100,NYC20,56,1
NYN201204110,NYC20,53,0
NYN201204200,NYC20,64,3
NYN201204210,NYC20,67,0
NYN201204231,NYC20,50,2
NYN201204232,NYC20,49,2
NYN201204240,NYC20,55,0
NYN201204250,NYC20,57,2
NYN201204260,NYC20,57,1
NYN201205040,NYC20,71,1
NYN201205050,NYC20,61,1
NYN201205060,NYC20,62,0
NYN201205140,NYC20,66,0
NYN201205150,NYC20,64,3
NYN201205160,NYC20,71,2
NYN201205170,NYC20,67,2
NYN201205240,NYC20,66,2
NYN201205250,NYC20,71,1
NYN201205260,NYC20,85,3
NYN201205270,NYC20,76,0
NYN201205280,NYC20,85,4
NYN201205290,NYC20,83,3
NYN201205300,NYC20,76,5
NYN201206010,NYC20,66,1
NYN201206020,NYC20,76,1
NYN201206030,NYC20,69,1
NYN201206040,NYC20,59,3
NYN201206150,NYC20,74,4
NYN201206160,NYC20,69,1
NYN201206170,NYC20,70,0
NYN201206180,NYC20,66,1
NYN201206190,NYC20,71,1
NYN201206200,NYC20,94,1
NYN201206220,NYC20,71,4
NYN201206230,NYC20,82,3
NYN201206240,NYC20,77,2
NYN201207030,NYC20,84,2
NYN201207040,NYC20,86,4
NYN201207050,NYC20,91,2
NYN201207060,NYC20,82,5
NYN201207070,NYC20,94,2
NYN201207080,NYC20,89,1
NYN201207200,NYC20,64,3
NYN201207210,NYC20,76,2
NYN201207220,NYC20,81,1
NYN201207230,NYC20,80,4
NYN201207240,NYC20,90,2
NYN201207250,NYC20,80,4
NYN201208070,NYC20,78,1
NYN201208080,NYC20,79,4
NYN201208090,NYC20,89,2
NYN201208100,NYC20,80,2
NYN201208110,NYC20,84,1
NYN201208120,NYC20,83,2
NYN201208200,NYC20,75,1
NYN201208210,NYC20,77,0
NYN201208220,NYC20,78,1
NYN201208230,NYC20,84,0
NYN201208240,NYC20,83,2
NYN201208250,NYC20,82,1
NYN201208260,NYC20,79,2
NYN201209070,NYC20,81,2
NYN201209080,NYC20,83,3
NYN201209090,NYC20,75,1
NYN201209100,NYC20,69,4
NYN201209110,NYC20,72,2
NYN201209120,NYC20,71,2
NYN201209170,NYC20,71,2
NYN201209190,NYC20,68,3
NYN201209200,NYC20,66,2
NYN201209210,NYC20,68,2
NYN201209220,NYC20,74,3
NYN201209230,NYC20,68,1
NYN201209240,NYC20,64,2
NYN201209250,NYC20,69,4
NYN201209260,NYC20,72,0
NYN201209270,NYC20,76,4
OAK201203280,TOK01,72,1
OAK201203290,TOK01,72,4
OAK201204060,OAK01,55,1
OAK201204070,OAK01,59,3
OAK201204090,OAK01,55,0
OAK201204100,OAK01,55,1
OAK201204110,OAK01,59,3
OAK201204200,OAK01,67,1
OAK201204210,OAK01,75,0
OAK201204220,OAK01,64,1
OAK201204230,OAK01,60,2
OAK201204240,OAK01,62,0
OAK201204250,OAK01,63,2
OAK201205080,OAK01,65,3
OAK201205090,OAK01,63,3
OAK201205100,OAK01,70,3
OAK201205110,OAK01,65,3
OAK201205120,OAK01,66,0
OAK201205130,OAK01,64,1
OAK201205210,OAK01,59,0
OAK201205220,OAK01,63,1
OAK201205230,OAK01,65,1
OAK201205250,OAK01,59,5
OAK201205260,OAK01,59,4
OAK201205270,OAK01,56,1
OAK201206040,OAK01,58,3
OAK201206050,OAK01,62,2
OAK201206060,OAK01,61,0
OAK201206070,OAK01,64,2
OAK201206150,OAK01,67,1
OAK201206160,OAK01,85,3
OAK201206170,OAK01,68,0
OAK201206190,OAK01,67,0
OAK201206200,OAK01,65,1
OAK201206210,OAK01,55,1
OAK201206220,OAK01,61,1
OAK201206230,OAK01,63,4
OAK201206240,OAK01,65,2
OAK201207020,OAK01,63,2
OAK201207030,OAK01,65,2
OAK201207040,OAK01,66,2
OAK201207060,OAK01,66,1
OAK201207070,OAK01,66,2
OAK201207080,OAK01,61,0
OAK201207170,OAK01,63,3
OAK201207180,OAK01,63,2
OAK201207190,OAK01,65,2
OAK201207200,OAK01,70,2
OAK201207210,OAK01,72,2
OAK201207220,OAK01,70,4
OAK201207300,OAK01,72,2
OAK201207310,OAK01,65,0
OAK201208010,OAK01,65,2
OAK201208020,OAK01,63,1
OAK201208030,OAK01,61,3
OAK201208040,OAK01,62,1
OAK201208050,OAK01,63,2
OAK201208060,OAK01,67,0
OAK201208070,OAK01,67,6
OAK201208080,OAK01,70,7
OAK201208170,OAK01,63,1
OAK201208180,OAK01,65,4
OAK201208190,OAK01,63,2
OAK201208200,OAK01,61,0
OAK201208210,OAK01,62,0
OAK201208220,OAK01,63,1
OAK201208310,OAK01,59,6
OAK201209010,OAK01,63,2
OAK201209020,OAK01,71,2
OAK201209030,OAK01,73,5
OAK201209040,OAK01,61,1
OAK201209050,OAK01,61,0
OAK201209140,OAK01,62,2
OAK201209150,OAK01,64,2
OAK201209160,OAK01,62,4
OAK201209280,OAK01,61,4
OAK201209290,OAK01,65,4
OAK201209300,OAK01,73,2
OAK201210010,OAK01,82,2
OAK201210020,OAK01,87,1
OAK201210030,OAK01,75,1
PHI201204090,PHI13,62,3
PHI201204110,PHI13,49,1
PHI201204120,PHI13,56,2
PHI201204130,PHI13,61,3
PHI201204140,PHI13,71,2
PHI201204150,PHI13,75,1
PHI201204270,PHI13,53,1
PHI201204280,PHI13,53,1
PHI201204290,PHI13,62,1
PHI201204300,PHI13,57,1
PHI201205070,PHI13,61,1
PHI201205080,PHI13,66,1
PHI201205090,PHI13,72,2
PHI201205110,PHI13,71,3
PHI201205120,PHI13,76,0
PHI201205130,PHI13,79,1
PHI201205140,PHI13,68,2
PHI201205150,PHI13,68,4
PHI201205180,PHI13,70,5
PHI201205190,PHI13,78,5
PHI201205200,PHI13,79,2
PHI201205210,PHI13,63,1
PHI201205220,PHI13,73,3
PHI201205230,PHI13,74,2
PHI201206010,PHI13,71,3
PHI201206020,PHI13,72,3
PHI201206030,PHI13,76,2
PHI201206040,PHI13,62,1
PHI201206050,PHI13,66,0
PHI201206060,PHI13,72,3
PHI201206070,PHI13,77,0
PHI201206190,PHI13,81,2
PHI201206200,PHI13,95,4
PHI201206210,PHI13,95,3
PHI201206230,PHI13,86,3
PHI201206241,PHI13,85,2
PHI201206242,PHI13,86,0
PHI201206250,PHI13,79,2
PHI201206260,PHI13,77,3
PHI201206270,PHI13,83,5
PHI201206280,PHI13,90,4
PHI201207060,PHI13,94,1
PHI201207070,PHI13,91,1
PHI201207080,PHI13,87,3
PHI201207200,PHI13,66,2
PHI201207210,PHI13,79,6
PHI201207220,PHI13,80,4
PHI201207230,PHI13,77,3
PHI201207240,PHI13,93,5
PHI201207250,PHI13,80,2
PHI201208030,PHI13,79,3
PHI201208040,PHI13,85,1
PHI201208050,PHI13,94,4
PHI201208060,PHI13,86,2
PHI201208070,PHI13,84,1
PHI201208080,PHI13,85,3
PHI201208100,PHI13,82,2
PHI201208110,PHI13,79,1
PHI201208120,PHI13,83,2
PHI201208200,PHI13,77,3
PHI201208210,PHI13,79,2
PHI201208220,PHI13,83,2
PHI201208230,PHI13,80,0
PHI201208240,PHI13,84,1
PHI201208250,PHI13,78,1
PHI201208260,PHI13,81,2
PHI201208280,PHI13,83,4
PHI201208290,PHI13,81,1
PHI201208300,PHI13,82,2
PHI201209070,PHI13,83,0
PHI201209091,PHI13,76,0
PHI201209092,PHI13,77,2
PHI201209100,PHI13,71,1
PHI201209110,PHI13,73,2
PHI201209120,PHI13,80,1
PHI201209210,PHI13,76,4
PHI201209220,PHI13,83,2
PHI201209230,PHI13,67,1
PHI201209250,PHI13,71,3
PHI201209260,PHI13,75,4
PHI201209270,PHI13,75,3
PIT201204050,PIT08,52,0
PIT201204070,PIT08,58,0
PIT201204080,PIT08,58,2
PIT201204200,PIT08,78,2
PIT201204210,PIT08,45,0
PIT201204220,PIT08,44,0
PIT201204240,PIT08,55,3
PIT201204251,PIT08,59,1
PIT201204252,PIT08,64,3
PIT201205040,PIT08,79,3
PIT201205050,PIT08,77,2
PIT201205060,PIT08,77,2
PIT201205080,PIT08,70,5
PIT201205090,PIT08,63,1
PIT201205100,PIT08,60,3
PIT201205110,PIT08,70,0
PIT201205120,PIT08,72,2
PIT201205130,PIT08,62,0
PIT201205210,PIT08,76,1
PIT201205220,PIT08,75,0
PIT201205230,PIT08,73,0
PIT201205250,PIT08,86,0
PIT201205260,PIT08,85,1
PIT201205270,PIT08,88,4
PIT201205280,PIT08,87,0
PIT201205290,PIT08,70,0
PIT201205300,PIT08,80,0
PIT201206080,PIT08,80,0
PIT201206090,PIT08,84,1
PIT201206100,PIT08,85,1
PIT201206190,PIT08,89,3
PIT201206200,PIT08,91,1
PIT201206210,PIT08,90,3
PIT201206220,PIT08,81,0
PIT201206230,PIT08,82,2
PIT201206240,PIT08,80,2
PIT201207020,PIT08,90,3
PIT201207030,PIT08,82,3
PIT201207040,PIT08,89,1
PIT201207050,PIT08,87,0
PIT201207060,PIT08,94,3
PIT201207070,PIT08,97,1
PIT201207080,PIT08,82,4
PIT201207200,PIT08,71,3
PIT201207210,PIT08,73,1
PIT201207220,PIT08,81,1
PIT201207230,PIT08,84,0
PIT201207240,PIT08,83,3
PIT201207250,PIT08,78,3
PIT201208060,PIT08,81,0
PIT201208070,PIT08,84,4
PIT201208080,PIT08,86,3
PIT201208090,PIT08,81,3
PIT201208100,PIT08,75,5
PIT201208110,PIT08,67,2
PIT201208120,PIT08,75,3
PIT201208130,PIT08,80,1
PIT201208140,PIT08,71,0
PIT201208150,PIT08,80,1
PIT201208160,PIT08,84,5
PIT201208240,PIT08,85,1
