HALF.INNING,Outs.Inning,Runs.Inning,Team,Home,Pitcher,SP,R_SP,Estimate,League
TBA202107310 6 1,3,1,TBA,1,eovan001,1,0,-0.016787781828379738,AL
TBA202107310 7 0,3,0,BOS,0,sprij001,2,0,-0.002794543913604113,AL
TBA202107310 7 1,3,0,TBA,1,taylj001,0,0,-0.014439095515024373,AL
TBA202107310 8 0,3,0,BOS,0,wislm001,0,0,0.0022488061040295067,AL
TBA202107310 8 1,3,3,TBA,1,ottaa001,4,3,-0.0053894760502753,AL
TBA202107310 9 0,3,0,BOS,0,mazzc002,1,0,-0.004341690700121057,AL
TBA202108010 1 0,3,0,BOS,0,mccls003,0,0,-0.02029550946596768,AL
TBA202108010 1 1,3,0,TBA,1,piven001,0,0,-0.002715916048088617,AL
TBA202108010 2 0,3,0,BOS,0,mccls003,0,0,-0.02029550946596768,AL
TBA202108010 2 1,3,0,TBA,1,piven001,0,0,-0.002715916048088617,AL
TBA202108010 3 0,3,0,BOS,0,mccls003,0,0,-0.02029550946596768,AL
TBA202108010 3 1,3,2,TBA,1,piven001,0,0,-0.002715916048088617,AL
TBA202108010 4 0,3,1,BOS,0,mccls003,1,0,-0.02029550946596768,AL
TBA202108010 4 1,3,0,TBA,1,piven001,0,0,-0.002715916048088617,AL
TBA202108010 5 0,3,0,BOS,0,mccls003,0,0,-0.02029550946596768,AL
TBA202108010 5 1,3,1,TBA,1,piven001,2,1,-0.002715916048088617,AL
TBA202108010 6 0,3,0,BOS,0,mccls003,0,0,-0.02029550946596768,AL
TBA202108010 6 1,3,0,TBA,1,roblh001,1,0,-4.244345997774795e-4,AL
TBA202108010 7 0,3,1,BOS,0,rasmd002,2,1,-0.017132716658308043,AL
TBA202108010 7 1,3,0,TBA,1,whitg002,1,0,-0.02718477297964803,AL
TBA202108010 8 0,3,0,BOS,0,rasmd002,0,0,-0.017132716658308043,AL
TBA202108010 8 1,3,0,TBA,1,whitg002,0,0,-0.02718477297964803,AL
TBA202108010 9 0,3,0,BOS,0,wislm001,1,0,0.0022488061040295067,AL
TBA202108020 1 0,3,0,SEA,0,wachm001,0,0,0.003636496833066696,AL
TBA202108020 1 1,3,0,TBA,1,flexc001,0,0,-0.01664801991203434,AL
TBA202108020 2 0,3,0,SEA,0,wachm001,1,0,0.003636496833066696,AL
TBA202108020 2 1,3,0,TBA,1,flexc001,1,0,-0.01664801991203434,AL
TBA202108020 3 0,3,5,SEA,0,wachm001,6,5,0.003636496833066696,AL
TBA202108020 3 1,3,0,TBA,1,flexc001,0,0,-0.01664801991203434,AL
TBA202108020 4 0,3,1,SEA,0,wachm001,2,1,0.003636496833066696,AL
TBA202108020 4 1,3,1,TBA,1,flexc001,0,0,-0.01664801991203434,AL
TBA202108020 5 0,3,0,SEA,0,johnd005,0,0,-0.002561073204734022,AL
TBA202108020 5 1,3,1,TBA,1,flexc001,1,1,-0.01664801991203434,AL
TBA202108020 6 0,3,0,SEA,0,mazzc002,0,0,-0.004341690700121057,AL
TBA202108020 6 1,3,0,TBA,1,flexc001,0,0,-0.01664801991203434,AL
TBA202108020 7 0,3,2,SEA,0,mazzc002,1,1,-0.004341690700121057,AL
TBA202108020 7 1,3,0,TBA,1,flexc001,0,0,-0.01664801991203434,AL
TBA202108020 8 0,3,0,SEA,0,mazzc002,0,0,-0.004341690700121057,AL
TBA202108020 8 1,3,0,TBA,1,smitj002,0,0,0.012652031723543808,AL
TBA202108020 9 0,3,0,SEA,0,headl001,1,0,-0.018060299140658705,AL
TBA202108020 9 1,3,0,TBA,1,middk001,0,0,0.009316460840682082,AL
TBA202108030 1 0,3,0,SEA,0,patil001,1,0,-0.001336590171921305,AL
TBA202108030 1 1,3,1,TBA,1,kikuy001,0,0,-0.00434107302027373,AL
TBA202108030 2 0,3,1,SEA,0,patil001,1,1,-0.001336590171921305,AL
TBA202108030 2 1,3,0,TBA,1,kikuy001,0,0,-0.00434107302027373,AL
TBA202108030 3 0,3,0,SEA,0,patil001,0,0,-0.001336590171921305,AL
TBA202108030 3 1,3,0,TBA,1,kikuy001,0,0,-0.00434107302027373,AL
TBA202108030 4 0,3,2,SEA,0,patil001,0,0,-0.001336590171921305,AL
TBA202108030 4 1,3,1,TBA,1,kikuy001,1,0,-0.00434107302027373,AL
TBA202108030 5 0,3,0,SEA,0,patil001,0,0,-0.001336590171921305,AL
TBA202108030 5 1,3,0,TBA,1,kikuy001,1,0,-0.00434107302027373,AL
TBA202108030 6 0,3,1,SEA,0,sherr001,2,1,0.003786930371719346,AL
TBA202108030 6 1,3,0,TBA,1,kikuy001,1,0,-0.00434107302027373,AL
TBA202108030 7 0,3,0,SEA,0,johnd005,0,0,-0.002561073204734022,AL
TBA202108030 7 1,3,0,TBA,1,sadlc002,0,0,-0.031893886331351734,AL
TBA202108030 8 0,3,0,SEA,0,charj001,0,0,-0.015064578205218655,AL
TBA202108030 8 1,3,0,TBA,1,sewap001,0,0,-0.014852315462087007,AL
TBA202108030 9 0,3,0,SEA,0,headl001,0,0,-0.018060299140658705,AL
TBA202108030 9 1,3,0,TBA,1,castd002,0,0,-0.01122481745177961,AL
TBA202108040 1 0,3,0,SEA,0,flemj001,0,0,0.0038023905738534176,AL
TBA202108040 1 1,3,0,TBA,1,gilbl002,0,0,-0.004800215593080116,AL
TBA202108040 2 0,3,0,SEA,0,flemj001,0,0,0.0038023905738534176,AL
TBA202108040 2 1,3,0,TBA,1,gilbl002,1,0,-0.004800215593080116,AL
TBA202108040 3 0,3,1,SEA,0,flemj001,2,1,0.0038023905738534176,AL
TBA202108040 3 1,3,3,TBA,1,gilbl002,2,2,-0.004800215593080116,AL
TBA202108040 4 0,3,0,SEA,0,flemj001,0,0,0.0038023905738534176,AL
TBA202108040 4 1,3,0,TBA,1,gilbl002,0,0,-0.004800215593080116,AL
TBA202108040 5 0,3,0,SEA,0,flemj001,0,0,0.0038023905738534176,AL
TBA202108040 5 1,3,0,TBA,1,gilbl002,1,0,-0.004800215593080116,AL
TBA202108040 6 0,3,1,SEA,0,flemj001,1,1,0.0038023905738534176,AL
TBA202108040 6 1,3,1,TBA,1,stecd001,0,0,-0.030688950697945108,AL
TBA202108040 7 0,3,0,SEA,0,wislm001,0,0,0.0022488061040295067,AL
TBA202108040 7 1,3,0,TBA,1,misia001,0,0,-7.352784162739587e-5,AL
TBA202108040 8 0,3,1,SEA,0,wislm001,2,1,0.0022488061040295067,AL
TBA202108040 8 1,3,0,TBA,1,swane001,0,0,-0.0018559100716909118,AL
TBA202108040 9 0,3,0,SEA,0,sherr001,0,0,0.003786930371719346,AL
TBA202108160 1 0,3,0,BAL,0,mchuc001,0,0,-0.023109044754172376,AL
TBA202108160 1 1,3,0,TBA,1,harvm001,0,0,0.022156353944871084,AL
TBA202108160 2 0,3,0,BAL,0,mchuc001,0,0,-0.023109044754172376,AL
TBA202108160 2 1,3,0,TBA,1,harvm001,0,0,0.022156353944871084,AL
TBA202108160 3 0,3,1,BAL,0,flemj001,2,1,0.0038023905738534176,AL
TBA202108160 3 1,3,0,TBA,1,harvm001,0,0,0.022156353944871084,AL
TBA202108160 4 0,3,0,BAL,0,flemj001,0,0,0.0038023905738534176,AL
TBA202108160 4 1,3,2,TBA,1,harvm001,2,1,0.022156353944871084,AL
TBA202108160 5 0,3,0,BAL,0,flemj001,0,0,0.0038023905738534176,AL
TBA202108160 5 1,3,3,TBA,1,harvm001,3,1,0.022156353944871084,AL
TBA202108160 6 0,3,0,BAL,0,flemj001,0,0,0.0038023905738534176,AL
TBA202108160 6 1,3,3,TBA,1,fry-p001,0,0,0.0018691353457379284,AL
TBA202108160 7 0,3,0,BAL,0,flemj001,1,0,0.0038023905738534176,AL
TBA202108160 7 1,3,1,TBA,1,abadf001,0,0,-8.481979494593864e-4,AL
TBA202108160 8 0,3,1,BAL,0,flemj001,1,0,0.0038023905738534176,AL
TBA202108160 8 1,3,0,TBA,1,abadf001,0,0,-8.481979494593864e-4,AL
TBA202108160 9 0,3,0,BAL,0,headl001,1,0,-0.018060299140658705,AL
TBA202108170 1 0,3,0,BAL,0,rasmd002,0,0,-0.017132716658308043,AL
TBA202108170 1 1,3,0,TBA,1,meanj001,0,0,-0.015085096400843972,AL
TBA202108170 2 0,3,0,BAL,0,rasmd002,0,0,-0.017132716658308043,AL
TBA202108170 2 1,3,0,TBA,1,meanj001,0,0,-0.015085096400843972,AL
TBA202108170 3 0,3,0,BAL,0,rasmd002,0,0,-0.017132716658308043,AL
TBA202108170 3 1,3,0,TBA,1,meanj001,1,0,-0.015085096400843972,AL
TBA202108170 4 0,3,0,BAL,0,rasmd002,0,0,-0.017132716658308043,AL
TBA202108170 4 1,3,3,TBA,1,meanj001,2,2,-0.015085096400843972,AL
TBA202108170 5 0,3,0,BAL,0,conla001,0,0,-0.011611679141947447,AL
TBA202108170 5 1,3,5,TBA,1,meanj001,3,3,-0.015085096400843972,AL
TBA202108170 6 0,3,0,BAL,0,ellic001,1,0,-0.015872747474097323,AL
TBA202108170 6 1,3,2,TBA,1,scott003,0,0,0.015554167924475153,AL
TBA202108170 7 0,3,0,BAL,0,ellic001,1,0,-0.015872747474097323,AL
TBA202108170 7 1,3,0,TBA,1,wadek001,0,0,0.0225081958636484,AL
TBA202108170 8 0,3,0,BAL,0,ellic001,0,0,-0.015872747474097323,AL
TBA202108170 8 1,3,0,TBA,1,wadek001,0,0,0.0225081958636484,AL
TBA202108170 9 0,3,0,BAL,0,ellic001,1,0,-0.015872747474097323,AL
TBA202108180 1 0,3,2,BAL,0,headl001,1,1,-0.018060299140658705,AL
TBA202108180 1 1,3,2,TBA,1,watks003,2,2,0.029053677674556626,AL
TBA202108180 2 0,3,0,BAL,0,yarbr001,0,0,0.010145704814933624,AL
TBA202108180 2 1,3,0,TBA,1,watks003,1,0,0.029053677674556626,AL
TBA202108180 3 0,3,0,BAL,0,yarbr001,0,0,0.010145704814933624,AL
TBA202108180 3 1,3,0,TBA,1,watks003,0,0,0.029053677674556626,AL
TBA202108180 4 0,3,0,BAL,0,yarbr001,0,0,0.010145704814933624,AL
TBA202108180 4 1,3,2,TBA,1,watks003,3,2,0.029053677674556626,AL
TBA202108180 5 0,3,0,BAL,0,yarbr001,1,0,0.010145704814933624,AL
TBA202108180 5 1,3,0,TBA,1,scott003,1,0,0.015554167924475153,AL
TBA202108180 6 0,3,0,BAL,0,yarbr001,0,0,0.010145704814933624,AL
TBA202108180 6 1,3,3,TBA,1,fry-p001,3,3,0.0018691353457379284,AL
TBA202108180 7 0,3,1,BAL,0,kitta001,2,1,-0.013987053484175166,AL
TBA202108180 7 1,3,0,TBA,1,valdc003,0,0,0.01724933884757662,AL
TBA202108180 8 0,3,1,BAL,0,armss001,0,0,0.02354064431985535,AL
TBA202108180 8 1,3,1,TBA,1,valdc003,3,1,0.01724933884757662,AL
TBA202108180 9 0,3,0,BAL,0,armss001,0,0,0.02354064431985535,AL
TBA202108190 1 0,3,0,BAL,0,mccls003,0,0,-0.02029550946596768,AL
TBA202108190 1 1,3,2,TBA,1,lopej004,3,2,0.014428692829863324,AL
TBA202108190 2 0,3,0,BAL,0,mccls003,1,0,-0.02029550946596768,AL
TBA202108190 2 1,3,2,TBA,1,lopej004,0,0,0.014428692829863324,AL
TBA202108190 3 0,3,0,BAL,0,mccls003,0,0,-0.02029550946596768,AL
TBA202108190 3 1,3,0,TBA,1,abadf001,0,0,-8.481979494593864e-4,AL
TBA202108190 4 0,3,0,BAL,0,mccls003,0,0,-0.02029550946596768,AL
TBA202108190 4 1,3,3,TBA,1,abadf001,4,3,-8.481979494593864e-4,AL
TBA202108190 5 0,3,1,BAL,0,mccls003,1,1,-0.02029550946596768,AL
TBA202108190 5 1,3,0,TBA,1,diplm001,0,0,0.0026989169706310334,AL
TBA202108190 6 0,3,0,BAL,0,ennsd001,0,0,-0.009142184477293692,AL
TBA202108190 6 1,3,0,TBA,1,sulsc001,0,0,-0.018112845213709296,AL
TBA202108190 7 0,3,0,BAL,0,ennsd001,1,0,-0.009142184477293692,AL
TBA202108190 7 1,3,0,TBA,1,wadek001,0,0,0.0225081958636484,AL
TBA202108190 8 0,3,0,BAL,0,ennsd001,0,0,-0.009142184477293692,AL
TBA202108190 8 1,3,0,TBA,1,wadek001,0,0,0.0225081958636484,AL
TBA202108190 9 0,3,1,BAL,0,conla001,0,0,-0.011611679141947447,AL
TBA202108200 1 0,3,1,CHA,0,wachm001,1,0,0.003636496833066696,AL
TBA202108200 1 1,3,0,TBA,1,gioll001,0,0,-0.019637436541298875,AL
TBA202108200 10 0,3,0,CHA,0,kitta001,0,0,-0.013987053484175166,AL
TBA202108200 10 1,3,0,TBA,1,hendl001,0,0,-0.023204332858172166,AL
TBA202108200 11 0,3,2,CHA,0,kitta001,1,2,-0.013987053484175166,AL
TBA202108200 11 1,3,0,TBA,1,teper001,0,0,-0.02415013947247131,AL
TBA202108200 2 0,3,0,CHA,0,wachm001,2,0,0.003636496833066696,AL
TBA202108200 2 1,3,1,TBA,1,gioll001,0,0,-0.019637436541298875,AL
TBA202108200 3 0,3,0,CHA,0,wachm001,2,0,0.003636496833066696,AL
TBA202108200 3 1,3,0,TBA,1,gioll001,0,0,-0.019637436541298875,AL
TBA202108200 4 0,3,0,CHA,0,wachm001,0,0,0.003636496833066696,AL
TBA202108200 4 1,3,0,TBA,1,gioll001,0,0,-0.019637436541298875,AL
TBA202108200 5 0,3,3,CHA,0,wachm001,1,1,0.003636496833066696,AL
TBA202108200 5 1,3,1,TBA,1,gioll001,1,1,-0.019637436541298875,AL
TBA202108200 6 0,3,0,CHA,0,armss001,0,0,0.02354064431985535,AL
TBA202108200 6 1,3,0,TBA,1,gioll001,0,0,-0.019637436541298875,AL
TBA202108200 7 0,3,0,CHA,0,mazzc002,1,0,-0.004341690700121057,AL
TBA202108200 7 1,3,0,TBA,1,gioll001,0,0,-0.019637436541298875,AL
TBA202108200 8 0,3,0,CHA,0,mazzc002,0,0,-0.004341690700121057,AL
TBA202108200 8 1,3,3,TBA,1,kimbc001,4,3,-0.01907678944440859,AL
TBA202108200 9 0,3,1,CHA,0,charj001,1,0,-0.015064578205218655,AL
TBA202108200 9 1,3,0,TBA,1,crocg001,0,0,-0.007366220315514098,AL
TBA202108210 1 0,3,0,CHA,0,patil001,0,0,-0.001336590171921305,AL
TBA202108210 1 1,3,3,TBA,1,keucd001,4,3,0.013467980200860511,AL
TBA202108210 2 0,3,0,CHA,0,patil001,1,0,-0.001336590171921305,AL
TBA202108210 2 1,3,1,TBA,1,keucd001,2,1,0.013467980200860511,AL
TBA202108210 3 0,3,1,CHA,0,patil001,0,0,-0.001336590171921305,AL
TBA202108210 3 1,3,0,TBA,1,keucd001,0,0,0.013467980200860511,AL
TBA202108210 4 0,3,0,CHA,0,patil001,0,0,-0.001336590171921305,AL
TBA202108210 4 1,3,1,TBA,1,keucd001,2,1,0.013467980200860511,AL
TBA202108210 5 0,3,0,CHA,0,patil001,0,0,-0.001336590171921305,AL
TBA202108210 5 1,3,1,TBA,1,keucd001,1,0,0.013467980200860511,AL
TBA202108210 6 0,3,1,CHA,0,patil001,2,1,-0.001336590171921305,AL
TBA202108210 6 1,3,0,TBA,1,wrigm001,0,0,7.766588718555082e-4,AL
TBA202108210 7 0,3,0,CHA,0,charj001,1,0,-0.015064578205218655,AL
TBA202108210 7 1,3,0,TBA,1,wrigm001,0,0,7.766588718555082e-4,AL
TBA202108210 8 0,3,2,CHA,0,headl001,2,2,-0.018060299140658705,AL
TBA202108210 8 1,3,2,TBA,1,wrigm001,2,2,7.766588718555082e-4,AL
TBA202108210 9 0,3,0,CHA,0,mchuc001,0,0,-0.023109044754172376,AL
TBA202108220 1 0,3,0,CHA,0,archc001,0,0,-2.3761744758748522e-4,AL
TBA202108220 1 1,3,1,TBA,1,loper003,1,1,-0.0067725440697636,AL
TBA202108220 2 0,3,0,CHA,0,archc001,0,0,-2.3761744758748522e-4,AL
TBA202108220 2 1,3,0,TBA,1,loper003,0,0,-0.0067725440697636,AL
TBA202108220 3 0,3,0,CHA,0,armss001,0,0,0.02354064431985535,AL
TBA202108220 3 1,3,2,TBA,1,loper003,1,1,-0.0067725440697636,AL
TBA202108220 4 0,3,0,CHA,0,armss001,0,0,0.02354064431985535,AL
TBA202108220 4 1,3,0,TBA,1,loper003,0,0,-0.0067725440697636,AL
TBA202108220 5 0,3,0,CHA,0,conla001,0,0,-0.011611679141947447,AL
TBA202108220 5 1,3,0,TBA,1,crocg001,0,0,-0.007366220315514098,AL
TBA202108220 6 0,3,0,CHA,0,mazzc002,2,0,-0.004341690700121057,AL
TBA202108220 6 1,3,3,TBA,1,crocg001,3,2,-0.007366220315514098,AL
TBA202108220 7 0,3,0,CHA,0,flemj001,1,0,0.0038023905738534176,AL
TBA202108220 7 1,3,2,TBA,1,ruizj001,3,2,0.0028968898980878746,AL
TBA202108220 8 0,3,0,CHA,0,flemj001,1,0,0.0038023905738534176,AL
TBA202108220 8 1,3,1,TBA,1,burrr002,2,1,-0.009417653772785582,AL
TBA202108220 9 0,3,0,CHA,0,flemj001,0,0,0.0038023905738534176,AL
TBA202108300 1 0,3,0,BOS,0,patil001,0,0,-0.001336590171921305,AL
TBA202108300 1 1,3,1,TBA,1,piven001,0,0,-0.002715916048088617,AL
TBA202108300 2 0,3,1,BOS,0,patil001,0,0,-0.001336590171921305,AL
TBA202108300 2 1,3,0,TBA,1,piven001,1,0,-0.002715916048088617,AL
TBA202108300 3 0,3,0,BOS,0,patil001,0,0,-0.001336590171921305,AL
TBA202108300 3 1,3,1,TBA,1,piven001,1,1,-0.002715916048088617,AL
TBA202108300 4 0,3,0,BOS,0,patil001,1,0,-0.001336590171921305,AL
TBA202108300 4 1,3,1,TBA,1,piven001,2,1,-0.002715916048088617,AL
TBA202108300 5 0,3,0,BOS,0,patil001,0,0,-0.001336590171921305,AL
TBA202108300 5 1,3,0,TBA,1,piven001,1,0,-0.002715916048088617,AL
TBA202108300 6 0,3,0,BOS,0,patil001,0,0,-0.001336590171921305,AL
TBA202108300 6 1,3,1,TBA,1,piven001,3,1,-0.002715916048088617,AL
TBA202108300 7 0,3,0,BOS,0,feyej001,0,0,-0.005792346862607524,AL
TBA202108300 7 1,3,0,TBA,1,espir001,0,0,0.0021117507023025862,AL
TBA202108300 8 0,3,0,BOS,0,fairp001,0,0,2.489480747692342e-4,AL
TBA202108300 8 1,3,2,TBA,1,espir001,2,2,0.0021117507023025862,AL
TBA202108300 9 0,3,0,BOS,0,conla001,0,0,-0.011611679141947447,AL
TBA202108310 1 0,3,1,BOS,0,yarbr001,1,1,0.010145704814933624,AL
TBA202108310 1 1,3,0,TBA,1,peacb001,0,0,0.01134335653357698,AL
TBA202108310 2 0,3,0,BOS,0,yarbr001,0,0,0.010145704814933624,AL
TBA202108310 2 1,3,1,TBA,1,peacb001,0,0,0.01134335653357698,AL
TBA202108310 3 0,3,0,BOS,0,yarbr001,1,0,0.010145704814933624,AL
TBA202108310 3 1,3,6,TBA,1,peacb001,6,5,0.01134335653357698,AL
TBA202108310 4 0,3,0,BOS,0,yarbr001,0,0,0.010145704814933624,AL
TBA202108310 4 1,3,0,TBA,1,gonss001,0,0,-9.088637299112279e-4,AL
TBA202108310 5 0,3,0,BOS,0,yarbr001,0,0,0.010145704814933624,AL
TBA202108310 5 1,3,0,TBA,1,gonss001,1,0,-9.088637299112279e-4,AL
TBA202108310 6 0,3,1,BOS,0,yarbr001,0,0,0.010145704814933624,AL
TBA202108310 6 1,3,1,TBA,1,valdp002,2,1,0.012621574674500815,AL
TBA202108310 7 0,3,0,BOS,0,armss001,2,0,0.02354064431985535,AL
TBA202108310 7 1,3,0,TBA,1,valdp002,0,0,0.012621574674500815,AL
TBA202108310 8 0,3,1,BOS,0,ennsd001,2,1,-0.009142184477293692,AL
TBA202108310 8 1,3,0,TBA,1,valdp002,1,0,0.012621574674500815,AL
TBA202108310 9 0,3,2,BOS,0,ennsd001,3,2,-0.009142184477293692,AL
TBA202109010 1 0,3,0,BOS,0,rasmd002,0,0,-0.017132716658308043,AL
TBA202109010 1 1,3,0,TBA,1,salec001,1,0,-0.004531030769346419,AL
TBA202109010 2 0,3,1,BOS,0,rasmd002,2,1,-0.017132716658308043,AL
TBA202109010 2 1,3,0,TBA,1,salec001,1,0,-0.004531030769346419,AL
TBA202109010 3 0,3,0,BOS,0,rasmd002,0,0,-0.017132716658308043,AL
TBA202109010 3 1,3,2,TBA,1,salec001,0,0,-0.004531030769346419,AL
TBA202109010 4 0,3,0,BOS,0,rasmd002,0,0,-0.017132716658308043,AL
TBA202109010 4 1,3,0,TBA,1,salec001,2,0,-0.004531030769346419,AL
TBA202109010 5 0,3,0,BOS,0,rasmd002,1,0,-0.017132716658308043,AL
TBA202109010 5 1,3,0,TBA,1,salec001,0,0,-0.004531030769346419,AL
TBA202109010 6 0,3,0,BOS,0,mchuc001,0,0,-0.023109044754172376,AL
TBA202109010 6 1,3,0,TBA,1,salec001,1,0,-0.004531030769346419,AL
TBA202109010 7 0,3,1,BOS,0,mchuc001,0,0,-0.023109044754172376,AL
TBA202109010 7 1,3,0,TBA,1,whitg002,1,0,-0.02718477297964803,AL
TBA202109010 8 0,3,0,BOS,0,robed002,0,0,0.0018746452210393772,AL
TBA202109010 8 1,3,0,TBA,1,whitg002,2,0,-0.02718477297964803,AL
TBA202109010 9 0,3,1,BOS,0,fairp001,2,1,2.489480747692342e-4,AL
TBA202109010 9 1,3,0,TBA,1,ottaa001,0,0,-0.0053894760502753,AL
TBA202109020 1 0,3,1,BOS,0,mccls003,2,1,-0.02029550946596768,AL
TBA202109020 1 1,3,0,TBA,1,rodre004,0,0,0.002991364495300308,AL
TBA202109020 2 0,3,1,BOS,0,mccls003,1,1,-0.02029550946596768,AL
TBA202109020 2 1,3,0,TBA,1,rodre004,0,0,0.002991364495300308,AL
TBA202109020 3 0,3,0,BOS,0,mccls003,0,0,-0.02029550946596768,AL
TBA202109020 3 1,3,0,TBA,1,rodre004,0,0,0.002991364495300308,AL
TBA202109020 4 0,3,0,BOS,0,mccls003,0,0,-0.02029550946596768,AL
TBA202109020 4 1,3,0,TBA,1,rodre004,0,0,0.002991364495300308,AL
TBA202109020 5 0,3,2,BOS,0,mccls003,3,2,-0.02029550946596768,AL
TBA202109020 5 1,3,0,TBA,1,rodre004,0,0,0.002991364495300308,AL
TBA202109020 6 0,3,0,BOS,0,conla001,0,0,-0.011611679141947447,AL
TBA202109020 6 1,3,0,TBA,1,rodre004,0,0,0.002991364495300308,AL
TBA202109020 7 0,3,0,BOS,0,conla001,0,0,-0.011611679141947447,AL
TBA202109020 7 1,3,0,TBA,1,rodre004,1,0,0.002991364495300308,AL
TBA202109020 8 0,3,0,BOS,0,armss001,0,0,0.02354064431985535,AL
TBA202109020 8 1,3,0,TBA,1,richg002,0,0,0.00731091148239017,AL
TBA202109020 9 0,3,0,BOS,0,feyej001,0,0,-0.005792346862607524,AL
TBA202109020 9 1,3,0,TBA,1,richg002,0,0,0.00731091148239017,AL
TBA202109030 1 0,3,1,MIN,0,wachm001,0,0,0.003636496833066696,AL
TBA202109030 1 1,3,0,TBA,1,dobnr001,0,0,0.024700136748830266,AL
TBA202109030 2 0,3,0,MIN,0,wachm001,1,0,0.003636496833066696,AL
TBA202109030 2 1,3,3,TBA,1,dobnr001,2,2,0.024700136748830266,AL
TBA202109030 3 0,3,0,MIN,0,wachm001,0,0,0.003636496833066696,AL
TBA202109030 3 1,3,2,TBA,1,dobnr001,1,1,0.024700136748830266,AL
TBA202109030 4 0,3,0,MIN,0,wachm001,0,0,0.003636496833066696,AL
TBA202109030 4 1,3,0,TBA,1,dobnr001,0,0,0.024700136748830266,AL
TBA202109030 5 0,3,1,MIN,0,wachm001,0,0,0.003636496833066696,AL
TBA202109030 5 1,3,0,TBA,1,dobnr001,0,0,0.024700136748830266,AL
TBA202109030 6 0,3,0,MIN,0,wachm001,0,0,0.003636496833066696,AL
TBA202109030 6 1,3,0,TBA,1,dobnr001,0,0,0.024700136748830266,AL
TBA202109030 7 0,3,0,MIN,0,fairp001,1,0,2.489480747692342e-4,AL
TBA202109030 7 1,3,0,TBA,1,dobnr001,0,0,0.024700136748830266,AL
TBA202109030 8 0,3,1,MIN,0,robed002,1,0,0.0018746452210393772,AL
TBA202109030 8 1,3,0,TBA,1,garzr001,0,0,-0.0049529120993467065,AL
TBA202109030 9 0,3,0,MIN,0,kitta001,0,0,-0.013987053484175166,AL
TBA202109040 1 0,3,0,MIN,0,archc001,0,0,-2.3761744758748522e-4,AL
TBA202109040 1 1,3,2,TBA,1,albea001,3,2,0.012259865412036925,AL
TBA202109040 2 0,3,0,MIN,0,archc001,0,0,-2.3761744758748522e-4,AL
TBA202109040 2 1,3,5,TBA,1,albea001,2,2,0.012259865412036925,AL
TBA202109040 3 0,3,0,MIN,0,archc001,0,0,-2.3761744758748522e-4,AL
TBA202109040 3 1,3,2,TBA,1,albea001,0,0,0.012259865412036925,AL
TBA202109040 4 0,3,2,MIN,0,archc001,1,1,-2.3761744758748522e-4,AL
TBA202109040 4 1,3,2,TBA,1,gibai001,0,0,-0.00294582431327446,AL
TBA202109040 5 0,3,2,MIN,0,archc001,0,0,-2.3761744758748522e-4,AL
TBA202109040 5 1,3,0,TBA,1,gibai001,2,0,-0.00294582431327446,AL
TBA202109040 6 0,3,0,MIN,0,armss001,1,0,0.02354064431985535,AL
TBA202109040 6 1,3,0,TBA,1,minaj001,0,0,-0.012882914768045577,AL
TBA202109040 7 0,3,0,MIN,0,ennsd001,0,0,-0.009142184477293692,AL
TBA202109040 7 1,3,0,TBA,1,coloa001,0,0,0.011467687851779236,AL
TBA202109040 8 0,3,0,MIN,0,ennsd001,1,0,-0.009142184477293692,AL
TBA202109040 8 1,3,0,TBA,1,garzr001,1,0,-0.0049529120993467065,AL
TBA202109040 9 0,3,0,MIN,0,ennsd001,1,0,-0.009142184477293692,AL
TBA202109050 1 0,3,0,MIN,0,patil001,0,0,-0.001336590171921305,AL
TBA202109050 1 1,3,0,TBA,1,jax-g001,0,0,0.020785497396258016,AL
TBA202109050 2 0,3,3,MIN,0,patil001,4,3,-0.001336590171921305,AL
TBA202109050 2 1,3,0,TBA,1,jax-g001,0,0,0.020785497396258016,AL
TBA202109050 3 0,3,1,MIN,0,patil001,3,1,-0.001336590171921305,AL
TBA202109050 3 1,3,2,TBA,1,jax-g001,1,1,0.020785497396258016,AL
TBA202109050 4 0,3,0,MIN,0,feyej001,2,0,-0.005792346862607524,AL
TBA202109050 4 1,3,0,TBA,1,jax-g001,1,0,0.020785497396258016,AL
TBA202109050 5 0,3,0,MIN,0,conla001,0,0,-0.011611679141947447,AL
TBA202109050 5 1,3,3,TBA,1,jax-g001,2,1,0.020785497396258016,AL
TBA202109050 6 0,3,0,MIN,0,conla001,0,0,-0.011611679141947447,AL
TBA202109050 6 1,3,0,TBA,1,thiec001,0,0,-0.008469770599415338,AL
TBA202109050 7 0,3,1,MIN,0,fairp001,3,1,2.489480747692342e-4,AL
TBA202109050 7 1,3,0,TBA,1,alcaj001,1,0,-0.008048231734029665,AL
TBA202109050 8 0,3,0,MIN,0,robed002,0,0,0.0018746452210393772,AL
TBA202109050 8 1,3,0,TBA,1,dufft001,0,0,-0.011381391875917317,AL
TBA202109050 9 0,3,1,MIN,0,kitta001,3,1,-0.013987053484175166,AL
TBA202109050 9 1,3,0,TBA,1,coloa001,1,0,0.011467687851779236,AL
TBA202109160 1 0,3,0,DET,0,headl001,0,0,-0.018060299140658705,AL
TBA202109160 1 1,3,2,TBA,1,alext001,2,1,-0.01362862473575094,AL
TBA202109160 2 0,3,0,DET,0,ennsd001,0,0,-0.009142184477293692,AL
